495,Moose Jaw Transit,,Moose Jaw ,SK,CA,440000,0,,440000,50.3915811,-105.5348562,495,4
496,City of Moorhead - Metropolitan Area Transi,MATBUS,Moorhead,MN,US,436285,0,,436285,46.8737648,-96.7678039,496,4
497,Simi Valley Transit,,Simi Valley,CA,US,435800,0,,435800,34.2694474,-118.781482,497,4
498,City of Greeley,GET,Greeley,CO,US,434000,0,,434000,40.4233142,-104.7091322,498,4
499,Centro of Cayuga,,Syracuse,NY,US,428657,0,,428657,43.0481221,-76.1474244,499,4
500,King County Ferry District,KCFD,Seattle,WA,US,0,428288,,428288,47.6062095,-122.3320708,500,4
501,Fairbanks North Star Borough Transit,MACS,Fairbanks,AK,US,428126,0,,428126,64.8377778,-147.7163889,501,4
502,Manchester Transit Authority,MTA,Manchester,NH,US,427204,0,,427204,53.479324,-2.2484851,502,4
503,Dutchess County Division of Mass Transportation (Loop Bus),,Poughkeepsie,NY,US,426240,0,,426240,41.7003713,-73.9209701,503,4
504,Ohio Valley Regional Transit Authority,OVRTA,Wheeling,WV,US,424168,0,,424168,40.0639616,-80.7209149,504,4
505,City of Ocala. Florida,SunTran,Ocala,FL,US,422547,0,,422547,29.1871986,-82.1400923,505,4
506,Tulare County Area Transit,TCAT,Tulare,CA,US,420950,0,,420950,36.2077288,-119.3473379,506,4
507,Abilene Transit Management. Inc.,,Abilene,TX,US,415364,0,,415364,32.4487364,-99.7331439,507,4
508,Milford Transit District,MTD,Milford,CT,US,411510,0,,411510,41.2306979,-73.064036,508,4
509,Lawton Area Transit System,LATS,Lawton,OK,US,407211,0,,407211,34.6035669,-98.3959291,509,4
510,Mid-Ohio Valley Transit Auth,,Parkersburg,WV,US,406697,0,,406697,39.2667418,-81.5615135,510,4
511,City of Poughkeepsie,,Poughkeepsie,NY,US,403164,0,,403164,41.7003713,-73.9209701,511,4
512,MetroWest Regional Transit Authority,MWRTA,Framingham,MA,US,402928,0,,402928,42.279286,-71.4161565,512,4
513,Middlesex County Area Transit,MCAT,New Brunswick,NJ,US,401883,0,,401883,40.4862157,-74.4518188,513,4
514,Regional Transit Authority,RTA,Nashville,TN,US,121993,279291,,401284,36.166667,-86.783333,514,4
515,Great Falls Transit District,,Great Falls,MT,US,399961,0,,399961,47.4941836,-111.2833449,515,4
516,City of Huntsville. Alabama,,Huntsville,AL,US,399805,0,,399805,34.7303688,-86.5861037,516,4
517,City of Redondo Beach,,Redondo Beach,CA,US,387167,0,,387167,33.8491816,-118.3884078,517,4
518,Amarillo City Transit,ACT,Amarillo,TX,US,386044,0,,386044,35.2219971,-101.8312969,518,4
519,St. Joseph Transit,,St. Joseph,MO,US,382185,0,,382185,39.7674578,-94.846681,519,4
520,Community Urban Bus Services (RiverCities Transit),CUBS,Longview,WA,US,381018,0,,381018,46.1381676,-122.9381672,520,4
521,City of Dubuque,,Dubuque,IA,US,337564,0,,337564,42.5005583,-90.6645718,521,4
522,Middletown Transit District,MTD,Middletown,CT,US,373000,0,,373000,41.5623209,-72.6506488,522,4
523,Cities Area Transit,CAT,Grand Forks,ND,US,371242,0,,371242,47.9252568,-97.0328547,523,4
524,Terre Haute Transit Authority,THTU,Terre Haute,IN,US,362702,0,,362702,39.4667034,-87.4139092,524,4
525,South Metro Area RT,SMART,Wilsonville,OR,US,360300,0,,360300,45.2998418,-122.7737062,525,4
526,Michiana Area Council of Governments,MACOG,South Bend,IN,US,357454,0,,357454,41.6763545,-86.2519898,526,4
527,Macatawa Area Express Transportation Authority,MAX,Holland,MI,US,356828,0,,356828,42.7875235,-86.1089301,527,4
528,Ulster County Area Transit,UCAT,Kingston,NY,US,355075,0,,355075,44.2311717,-76.4859544,528,4
529,Tahoe Area Regional Transit,TART,Tahoe City,CA,US,350000,0,,350000,39.172222,-120.138889,529,4
530,Metro-North Commuter Railroad Company dba MTA Metro-North RailRoad,MTA-MNCR,New York,NY,US,349030,0,,349030,40.7127837,-74.0059413,530,4
531,Owensboro Transit System,,Owensboro,KY,US,346900,0,,346900,37.7719074,-87.1111676,531,4
532,City of Jefferson,JEFFTRAN,Jefferson City,MO,US,344942,0,,344942,38.5767017,-92.1735164,532,4
533,Greater Glen Falls Transit System,GGFT,Queensbury,NY,US,338844,0,,338844,43.359444,-73.656944,533,4
534,Mid Mon Valley Transit Authority,MMVTA,Charteroi,PA,US,335371,0,,335371,40.1378499,-79.8981035,534,4
535,City of Pocatello Regional Transit,PRT,Pocatello,ID,US,334124,0,,334124,42.8713032,-112.4455344,535,4
536,Chilliwack/Agassiz-Harrison Transit System,,Chilliwack ,BC,CA,330000,0,,330000,49.1579401,-121.9514666,536,4
537,Anoka County Transit,,Anoka,MN,US,329857,0,,329857,45.1977428,-93.3871758,537,4
538,Radford Transit,,Radford,VA,US,325000,0,,325000,37.1317924,-80.5764477,538,4
539,Prince Albert Transit,,Prince Albert ,SK,CA,324457,0,,324457,53.2033494,-105.7530705,539,4
540,City of Long Beach (Long Beach Bus),,Long Beach,NY,US,316536,0,,316536,33.7700504,-118.1937395,540,4
541,Monroe Bus Corporation,,Brooklyn,NY,US,315253,0,,315253,40.6781784,-73.9441579,541,4
542,Harford Transit,HT,Abingdon,MD,US,314323,0,,314323,51.67078,-1.2879529,542,4
543,New Mexico DOT,,Albuquerque,NM,US,312900,0,,312900,35.110703,-106.609991,543,4
544,Transit Authority of Central Kentucky,TACK,Lebanon,KY,US,308760,0,,308760,33.854721,35.862285,544,4
545,County of Lebanon Transit Authority,,Lebanon,PA,US,302355,0,,302355,40.3409251,-76.4113497,545,4
546,Tri-County Council for the Lower Eastern Shore of Maryland (Shore Transit),,Snow Hill,MD,US,302176,0,,302176,35.4515504,-77.6810859,546,4
547,Golden Crescent Regional Planning Commission,,Victoria,TX,US,298913,0,,298913,48.4284207,-123.3656444,547,4
548,Yuma Metropolitan Planning Organization,YMPO,Yuma,AZ,US,298550,0,,298550,32.6926512,-114.6276916,548,4
549,Lake County Board of County Commissioners,,Tavares,FL,US,296969,0,,296969,28.8041579,-81.725632,549,4
550,Springfield City Area Transit,SCAT,Springfield,OH,US,296341,0,,296341,39.9242266,-83.8088171,550,4
551,Lewiston - Auburn Transit Committee,LATC,Auburn,ME,US,285209,0,,285209,44.0978509,-70.2311655,551,4
552,Concho Valley Transit District,CVTD,San Angelo,TX,US,285012,0,,285012,31.4637723,-100.4370375,552,4
553,Butler Township-City Jt MTA,,Butler,PA,US,284000,0,,284000,40.8611755,-79.8953328,553,4
554,Deerfield Valley Transit Authority,DVTA,West Dover,VT,US,283709,0,,283709,42.9392469,-72.8528755,554,4
555,City of Petaluma,,Petaluma,CA,US,283293,0,,283293,38.232417,-122.6366524,555,4
556,Kingsport Area Transit Service,KATS,Kingsport,TN,US,125580,149440,,275020,36.548434,-82.5618186,556,4
557,Lima Allen County Regional Transit Authority,LACRTA,Lima,OH,US,272597,0,,272597,40.742551,-84.1052256,557,4
558,Dumbarton Express,,San Francisco,CA,US,270915,0,,270915,37.7749295,-122.4194155,558,4
559,Ozark Regional Transit,ORT,Springdale,AR,US,269356,0,,269356,36.1867442,-94.1288141,559,4
560,Lake Erie Transportation Comm,LET,Monroe,MI,US,268900,0,,268900,32.5093109,-92.1193012,560,4
561,Tuscaloosa County Parking and Transit Authority,TMT,Tuscaloosa,AL,US,265589,0,,265589,33.2098407,-87.5691735,561,4
562,Borough of Pottstown - Pottstown Area Rapid Transit,PART,Pottstown,PA,US,265535,0,,265535,40.2453741,-75.6496302,562,4
563,City of Murfreesboro (Rover Public Transit),,Murfreesboro,TN,US,262378,0,,262378,35.8456213,-86.39027,563,4
564,Richland County Transit,RCT,Mansfield,OH,US,258659,0,,258659,32.5631924,-97.1416768,564,4
565,City of Danville Mass Transit System,,Danville,VA,US,251435,0,,251435,36.5859718,-79.3950228,565,4
566,Town of Cary,CTRAN,Cary,NC,US,248773,0,,248773,35.79154,-78.7811169,566,4
567,Monroe County Transit Authority,,Stillwater,PA,US,244000,0,,244000,41.1489732,-76.3657741,567,4
568,The City of Cheyenne Transit Program,,Cheyenne,WY,US,242016,0,,242016,41.1399814,-104.8202462,568,4
569,City of Kokomo,COK,Kokomo,IN,US,241943,0,,241943,40.486427,-86.1336033,569,4
570,City of Beloit Transit System,BTS,Beloit,WI,US,241208,0,,241208,42.5083482,-89.0317765,570,4
571,Hall Area Transit,HAT,Gainesville,GA,US,240190,0,,240190,29.6516344,-82.3248262,571,4
572,St. Johns County. Board of County Commissioners,,St. Augustine,FL,US,237132,0,,237132,29.895833,-81.311667,572,4
573,City of Lompoc - Lompoc Transit,COLT,Lompoc,CA,US,233000,0,,233000,34.6391501,-120.4579409,573,4
574,Pee Dee RTA,PDRTA,Florence,SC,US,231570,0,,231570,34.1954331,-79.7625625,574,4
575,Lower Rio Grande Valley Development Council (Valley Metro),LRGVDC,Weslaco,TX,US,227328,0,,227328,26.1595194,-97.9908366,575,4
576,Bettendorf Transit System,BT,Bettendorf,IA,US,220794,0,,220794,41.56085,-90.48344,576,4
577,National Coachworks of VA,,Fredericksburg,VA,US,220664,0,,220664,38.3031837,-77.4605399,577,4
578,Huntington Area Rapid Transit,HART,Huntington Station,NY,US,218807,0,,218807,40.8534318,-73.4115091,578,4
579,City of Middletown - Middletown Transit System,MTS,Middletown,OH,US,212285,0,,212285,41.5623209,-72.6506488,579,4
580,Roseville Transit,,Roseville,CA,US,210000,0,,210000,38.7521235,-121.2880059,580,4
581,Cape Ann Transportation Authority,CATA,Gloucester,MA,US,207741,0,,207741,42.6159285,-70.6619888,581,4
582,Fort Smith Transit,FST,Fort Smith,AR,US,206329,0,,206329,35.3859242,-94.3985475,582,4
583,Fort Bend County Public Transportation,,Sugar Land,TX,US,203684,0,,203684,29.6196787,-95.6349463,583,4
584,City of Anderson Transportation System,CATS,Anderson,IN,US,198461,0,,198461,40.1053196,-85.6802541,584,4
585,Allegany County Transit,ACT,Cumberland,MD,US,192831,0,,192831,39.6528654,-78.7625185,585,4
586,Fayette Area Coordinated Transportation,FACT,Lemont Furnance,PA,US,185378,0,,185378,39.914167,-79.669722,586,4
587,Pierce County Ferry Operations,,University Place,WA,US,0,183432,,183432,47.2356536,-122.5504041,587,4
588,East Chicago Transit,ECT,East Chicago,IN,US,181213,0,,181213,41.6392024,-87.4547635,588,4
589,Thousand Oaks Transit,TOT,Thousand Oaks,CA,US,181032,0,,181032,34.1705609,-118.8375937,589,4
590,Okaloosa County Board of County Commissioners,,Fort Walton Beach,FL,US,179921,0,,179921,30.4200708,-86.6170308,590,4
591,Western Maine Transportation Services,WMTS,Auburn,ME,US,179458,0,,179458,47.3073228,-122.2284532,591,4
592,Virgin Islands Department of Public Works,VIDPW,St. Thomas,VI,US,179363,0,,179363,18.335361,-64.9534009,592,4
593,City of Lodi Transit Division,,Lodi,CA,US,178246,0,,178246,38.1341477,-121.2722194,593,4
594,The Gulf Coast Center,,Texas City,TX,US,175504,0,,175504,29.383845,-94.9027002,594,4
595,Bullhead Area Transit System,BATS,Bullhead City,AZ,US,160014,0,,160014,35.1359386,-114.5285981,595,4
596,Santee Wateree Regional Transportation Authority,SWRTA,Sumter,SC,US,158606,0,,158606,33.9204354,-80.3414693,596,4
597,City of Casper,,Casper,WY,US,156560,0,,156560,42.866632,-106.313081,597,4
598,Western Piedmont Regional Transit Authority,WPRTA,Conover,NC,US,154900,0,,154900,35.7065217,-81.2186933,598,4
599,York County Community Action Transportation (Sanford Transit),YCCAC,Sanford,ME,US,153713,0,,153713,43.4391627,-70.7742804,599,4
600,City of Corona,CCTS,Corona,CA,US,152568,0,,152568,33.8752935,-117.5664384,600,4
601,Council on Aging of St. Lucie. Inc.,,Ft. Pierce,FL,US,152561,0,,152561,27.4467056,-80.3256056,601,4
602,Municipality of Toa Baja,,Toa Baja,PR,US,152418,0,,152418,18.4444709,-66.2543293,602,4
603,Private One of New York (NY Airport Service),,Brooklyn,NY,US,150399,0,,150399,40.6781784,-73.9441579,603,4
604,Area Transp Authy North Central PA,ATA,Johnsonburg,PA,US,149522,0,,149522,41.4906172,-78.675026,604,4
605,City of Valparaiso,,Valparaiso,IN,US,148575,0,,148575,41.4730948,-87.0611412,605,4
606,Putnam County Transit,,Carmel,NY,US,145479,0,,145479,36.5552386,-121.9232879,606,4
607,Alaska Railroad Corporation,,,,,0,145260,,145260,61.221633,-149.8900794,607,4
608,Bis-Man Transit Board,CAT,Bismarck,ND,US,141067,0,,141067,46.8083268,-100.7837392,608,4
609,Clarkston Mini-Trans,,Nanuet,NY,US,139898,0,,139898,41.0887073,-74.013473,609,4
610,El Dorado County Transit Authority,EDCTA,Diamond Springs,CA,US,138905,0,,138905,38.6946259,-120.8149355,610,4
611,Buckhead Community Improvement District,BCID,Atlanta,GA,US,137968,0,,137968,33.7489954,-84.3879824,611,4
612,City of Loveland Transit,COLT,Loveland,CO,US,134520,0,,134520,40.3977612,-105.0749801,612,4
613,Fond du Lac Area Transit,,Fond du Lac,WI,US,132907,0,,132907,43.7730448,-88.4470508,613,4
614,Niagara Region Transit,,Niagara Falls ,ON,CA,129000,0,,129000,43.0895577,-79.0849436,614,4
615,Washington County Transit ,,West Bend,WI,US,127535,0,,127535,43.4252776,-88.1834277,615,4
616,Washington County Transit ,,Hagerstown,MD,US,127535,0,,127535,39.6417629,-77.7199932,616,4
617,Meadowlands Transportation Brokerage Corporation,,Wood Ridge,NJ,US,126401,0,,126401,40.8456555,-74.0879195,617,4
618,Newburgh Beacon Bus Corporation,NBBC,New Windsor,NY,US,128271,0,,128271,41.4767605,-74.0237518,618,4
619,Addison County Transit Resources,ACTR,Middlebury,VT,US,122792,0,,122792,41.675328,-85.7061011,619,4
620,Shakopee Transit,,Shakopee,MN,US,122557,0,,122557,44.7973962,-93.5272861,620,4
621,Glendale Transit,,Glendale,AZ,US,120642,0,,120642,33.5386523,-112.1859866,621,4
622,Ozaukee County Transit Service,OCTS,Port Washington,WI,US,117536,0,,117536,40.8256561,-73.6981858,622,4
623,Port Arthur Transit,,Port Arthur,TX,US,116200,0,,116200,29.8849504,-93.939947,623,4
624,Somerset County Transportation (SCT),SCTR,Somerville,NJ,US,113920,0,,113920,42.3875968,-71.0994968,624,4
625,Community Action of So KY,KACA,Bowling Green,KY,US,109400,0,,109400,36.9685219,-86.4808043,625,4
626,Modoc Transportation Agency,,Alturas,CA,US,107400,0,,107400,41.4871146,-120.5424555,626,4
627,City of Turlock,,Turlock,CA,US,100904,0,,100904,37.4946568,-120.8465941,627,4
628,Twin Cities Area Transportation Authority,TCATA,Benton Harbor,MI,US,98305,0,,98305,42.1167065,-86.4541894,628,4
629,Shenango Valley Shuttle Service,SVSS,Hermitage,PA,US,97288,0,,97288,41.2333896,-80.44868,629,4
630,Texoma Area Paratransit System,,Sherman,TX,US,96888,0,,96888,33.6356618,-96.6088805,630,4
631,Newburgh Beacon,,Newburgh,NY,US,84204,0,,84204,41.5034271,-74.0104178,631,4
632,Lorain County Transit,LCT,Elyria,OH,US,79225,0,,79225,41.3683798,-82.1076486,632,4
633,Butler County Regiona Transit Authority,BCRTA,Butler,OH,US,77672,0,,77672,40.8611755,-79.8953328,633,4
634,Clermont Transportation Connection,CTC,Batavia,OH,US,74494,0,,74494,41.8500284,-88.3125738,634,4
635,Hernando County Board of County Commissioners,,Brooksville,FL,US,73022,0,,73022,28.5552719,-82.3878709,635,4
636,Miramichi Transit,,Miramichi ,NB,CA,71854,0,,71854,47.0225,-65.508889,636,4
637,Southeast Tennessee Human Resource Agency,SETHRA,Dunlap,TN,US,68173,0,,68173,35.3714575,-85.3905209,637,4
638,Council on Aging of Marin County,,Stuart,FL,US,67173,0,,67173,27.197548,-80.2528257,638,4
639,Kennebec Valley Community Action Program,KVCAP,Waterville,ME,US,64329,0,,64329,44.5520105,-69.6317121,639,4
640,Moorpark Transit,,Moorpark,CA,US,63074,0,,63074,34.285558,-118.8820414,640,4
641,Tioga County Transit,,Oswego,NY,US,61291,0,,61291,43.4553461,-76.5104973,641,4
642,Franklin Transit Authority,,Franklin,TN,US,58300,0,,58300,35.9250637,-86.8688899,642,4
643,Folsom Stage Lines,,Folsom,CA,US,51438,0,,51438,38.6779591,-121.1760583,643,4
644,Targhee Regional Public Transit Authority,TRPTA,Idaho Falls,ID,US,50905,0,,50905,43.4916514,-112.0339645,644,4
645,Village of Kiryas Joel,KJ,Monroe,NY,US,50535,0,,50535,41.3306493,-74.1868135,645,4
646,Harris County Community Services Departent,,Houston,TX,US,46338,0,,46338,29.7601927,-95.3693896,646,4
647,Leduc Transit,,Leduc,AB,CA,41603,0,,41603,53.2580126,-113.5502217,647,4
648,City of Washington,WCT,Washington,PA,US,40760,0,,40760,40.17396,-80.2461714,648,4
649,Hendrick Hudson Bus Lines,,Newburgh,NY,US,39747,0,,39747,41.5034271,-74.0104178,649,4
650,Brunswick Transit Alternative,BTA,Brunswick,OH,US,36620,0,,36620,31.1499528,-81.4914894,650,4
651,Allegany County Rides,,Wellsville,NY,US,28945,0,,28945,40.6028419,-80.6489628,651,4
652,Tri-County Community Action Program. Inc. (North County Transit. Carroll County Transit),CAP,Berlin,NH,US,28050,0,,28050,44.4686696,-71.1850768,652,4
653,Collin County Committee on Aging,CCART,McKinney,TX,US,28044,0,,28044,33.1972465,-96.6397822,653,4
654,Coastal Trans (Brunswick Explorer),,Brunswick,ME,US,26722,0,,26722,31.1499528,-81.4914894,654,4
655,Delaware Area Transit Agency,DATA,Delaware,OH,US,22276,0,,22276,38.9108325,-75.5276699,655,4
656,Medina County Public Transit,MCPT,Medina,OH,US,22177,0,,22177,24.466667,39.6,656,4
657,Municipality of Yauco,,Yauco,PR,US,21864,0,,21864,18.034964,-66.8498983,657,4
658,Village of Spring Valley Bus,,Spring Valley,NY,US,21795,0,,21795,36.1080258,-115.2450006,658,4
659,Rio Vista Delta Breeze,,Benicia,CA,US,13300,0,,13300,38.049365,-122.1585777,659,4
660,Port of Kingston,POK,Kingston,WA,US,0,12600,,12600,47.7987072,-122.4981921,660,4
661,Carroll County Planning Department,CATS,Westminster,MD,US,12375,0,,12375,39.5753791,-76.9958149,661,4
662,Star Transit,STAR,Terrell,TX,US,4838,0,,4838,32.7359626,-96.2752569,662,4
663,Greater New Haven Transit District,GNHTD,Hamden,CT,US,4233,0,,4233,41.3838782,-72.9026064,663,4
664,Gloucester County Division of Transportation Services,DTS,West Depford,NJ,US,1971,0,,1971,39.842012,-75.185397,664,4
707,West Midlands Integrated Transit Authority,,West Midlands ,,UK,276600000,0,,276600000,52.574338,-1.941066,1,0
681,Greater Manchester Integrated Transit Authority,,Greater Manchester ,,UK,210400000,0,,210400000,53.476332,-2.247968,2,0
690,West Yorkshire Integrated Transit Authority,,West Yorkshire ,,UK,154200000,0,,154200000,53.903977,-1.838489,3,0
682,Merseyside Integrated Transit Authority,,Merseyside ,,UK,130300000,0,,130300000,53.391704,-3.106083,4,0
672,Tyne and Wear Integrated Transit Authority,,Tyne and Wear ,,UK,123500000,0,,123500000,54.969773,-1.634909,5,0
689,South Yorkshire Integrated Transit Authority,,South Yorkshire ,,UK,106100000,0,,106100000,53.535089,-1.437732,6,0
725,,,Kent,,UK,60100000,0,,60100000,51.256911,0.486827,7,1
679,,,Lancashire,,UK,53200000,0,,53200000,54.089733,-2.67747,8,1
697,,,Nottingham,,UK,48700000,0,,48700000,52.951851,-1.154956,9,1
711,,,Essex,,UK,45900000,0,,45900000,51.835946,0.317061,10,1
720,,,Brighton and Hove,,UK,45200000,0,,45200000,50.826517,-0.156131,11,1
728,,,Oxfordshire,,UK,40800000,0,,40800000,51.808424,-1.518638,12,1
698,,,Nottinghamshire,,UK,33600000,0,,33600000,52.936434,-1.136044,13,1
723,,,Hampshire,,UK,31600000,0,,31600000,51.117004,-1.598764,14,1
712,,,Hertfordshire,,UK,30600000,0,,30600000,51.92273,-0.369868,15,1
714,,,Norfolk,,UK,28600000,0,,28600000,52.824943,0.615798,16,1
692,,,Derbyshire,,UK,28500000,0,,28500000,53.395326,-1.809034,17,1
733,,,Surrey,,UK,28400000,0,,28400000,51.25132,-0.652162,18,1
740,,,Bristol. City of,,UK,27500000,0,,27500000,51.457901,-2.581096,19,1
693,,,Leicester,,UK,27300000,0,,27300000,52.627011,-1.129456,20,1
742,,,Devon,,UK,27200000,0,,27200000,50.917516,-4.398883,21,1
735,,,West Sussex,,UK,26300000,0,,26300000,50.967809,-0.853417,22,1
684,,,Kingston upon Hull. City of,,UK,23400000,0,,23400000,53.764597,-0.362026,23,1
666,,,Durham,,UK,23300000,0,,23300000,54.776359,-1.582106,24,1
709,,,Cambridgeshire,,UK,21900000,0,,21900000,52.406823,-0.329183,25,1
722,,,East Sussex,,UK,21300000,0,,21300000,50.985827,0.131162,26,1
744,,,Gloucestershire,,UK,20900000,0,,20900000,51.904831,-2.380709,27,1
696,,,Northamptonshire,,UK,20500000,0,,20500000,52.951644,-1.156672,28,1
702,,,Staffordshire,,UK,20000000,0,,20000000,52.813945,-2.247881,29,1
746,,,Plymouth,,UK,20000000,0,,20000000,50.372651,-4.140722,30,1
732,,,Southampton,,UK,17800000,0,,17800000,50.919297,-1.441005,31,1
705,,,Warwickshire,,UK,17600000,0,,17600000,52.314183,-1.80328,32,1
739,,,Bournemouth,,UK,17600000,0,,17600000,50.717841,-1.878316,33,1
691,,,Derby,,UK,17400000,0,,17400000,52.918416,-1.475804,34,1
677,,,Cumbria,,UK,17200000,0,,17200000,54.863581,-3.22096,35,1
717,,,Suffolk,,UK,16700000,0,,16700000,52.329453,0.68346,36,1
687,,,North Yorkshire,,UK,16400000,0,,16400000,54.388353,-2.003852,37,1
730,,,Reading,,UK,16100000,0,,16100000,51.452473,-0.980255,38,1
695,,,Lincolnshire,,UK,15600000,0,,15600000,52.21393,-0.896842,39,1
706,,,Worcestershire,,UK,15500000,0,,15500000,52.180204,-2.344892,40,1
688,,,York,,UK,15300000,0,,15300000,53.957334,-1.08866,41,1
694,,,Leicestershire,,UK,15100000,0,,15100000,53.462357,-0.0262,42,1
703,,,Stoke-on-Trent,,UK,12700000,0,,12700000,53.000353,-2.183776,43,1
750,,,Swindon,,UK,12000000,0,,12000000,51.554525,-1.779602,44,1
674,,,Blackpool,,UK,11200000,0,,11200000,53.814161,-3.03344,45,1
721,,,Buckinghamshire,,UK,10700000,0,,10700000,52.012724,-1.068208,46,1
752,,,Wiltshire,,UK,10600000,0,,10600000,51.270399,-1.88721,47,1
715,,,Peterborough,,UK,10500000,0,,10500000,52.566677,-0.245522,48,1
738,,,Bath and North East Somerset,,UK,10300000,0,,10300000,51.375074,-2.57087,49,1
729,,,Portsmouth,,UK,10100000,0,,10100000,50.814146,-1.090342,50,1
669,,,Northumberland,,UK,9900000,0,,9900000,55.574869,-1.726235,51,2
676,,,Cheshire West and Chester,,UK,9900000,0,,9900000,53.187454,-2.895434,52,2
743,,,Dorset,,UK,9900000,0,,9900000,50.761867,-2.50565,53,2
680,,,Warrington,,UK,9800000,0,,9800000,53.387837,-2.596646,54,2
741,,,Cornwall,,UK,9800000,0,,9800000,50.175847,-5.312441,55,2
747,,,Poole,,UK,9600000,0,,9600000,50.713551,-1.984553,56,2
713,,,Luton,,UK,9400000,0,,9400000,51.876113,-0.420211,57,2
671,,,Stockton-on-Tees,,UK,9200000,0,,9200000,54.566599,-1.328576,58,2
668,,,Middlesbrough,,UK,9100000,0,,9100000,54.572301,-1.235235,59,2
727,,,Milton Keynes,,UK,9100000,0,,9100000,52.03959,-0.759532,60,2
726,,,Medway,,UK,9000000,0,,9000000,51.406267,0.505272,61,2
748,,,Somerset,,UK,8100000,0,,8100000,51.159174,-3.384068,62,2
685,,,North East Lincolnshire,,UK,7800000,0,,7800000,53.592035,-0.220627,63,2
716,,,Southend-on-Sea,,UK,7800000,0,,7800000,51.544316,0.703902,64,2
751,,,Torbay,,UK,7700000,0,,7700000,50.439994,-3.562899,65,2
683,,,East Riding of Yorkshire,,UK,7600000,0,,7600000,53.9756167,-0.817078,66,2
724,,,Isle of Wight,,UK,7500000,0,,7500000,50.6936,-1.28681,67,2
665,,,Darlington,,UK,6600000,0,,6600000,54.525258,-1.556782,68,2
749,,,South Gloucestershire,,UK,6500000,0,,6500000,51.580129,-2.623036,69,2
708,,,Bedford,,UK,6200000,0,,6200000,52.132718,-0.463426,70,2
675,,,Cheshire East,,UK,6100000,0,,6100000,53.300048,-2.442139,71,2
701,,,Shropshire,,UK,6100000,0,,6100000,52.49668,-2.91688,72,2
678,,,Halton,,UK,5400000,0,,5400000,53.331705,-2.696337,73,2
704,,,Telford and Wrekin,,UK,5200000,0,,5200000,52.681306,-2.475369,74,2
745,,,North Somerset,,UK,4900000,0,,4900000,51.386152,-2.922236,75,3
731,,,Slough,,UK,4800000,0,,4800000,51.508569,-0.608235,76,3
667,,,Hartlepool,,UK,4600000,0,,4600000,54.688869,-1.213514,77,3
686,,,North Lincolnshire,,UK,4600000,0,,4600000,53.693775,-0.661861,78,3
670,,,Redcar and Cleveland,,UK,4300000,0,,4300000,54.594542,-1.075409,79,3
673,,,Blackburn with Darwen,,UK,4100000,0,,4100000,53.745604,-2.486366,80,3
718,,,Thurrock,,UK,4000000,0,,4000000,51.480448,0.372727,81,3
710,,,Central Bedfordshire,,UK,3500000,0,,3500000,52.024832,-0.566892,82,3
700,,,Herefordshire. County of,,UK,3200000,0,,3200000,52.135581,-2.831951,83,3
734,,,West Berkshire,,UK,2500000,0,,2500000,51.39946,-1.344655,84,3
737,,,Wokingham,,UK,2100000,0,,2100000,51.409705,-0.833869,85,3
719,,,Bracknell Forest,,UK,1700000,0,,1700000,51.379231,-0.756691,86,3
736,,,Windsor and Maidenhead,,UK,1700000,0,,1700000,51.472972,-0.774186,87,3
699,,,Rutland,,UK,100000,0,,100000,52.652917,-0.736992,88,4
